ReleaseDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID,,,
20181113,53053,Pierce,County,WA,12.72,87.28,54.37,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53053,Pierce,County,WA,12.72,87.28,54.37,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53053,Pierce,County,WA,0,100,79.75,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53055,San,Juan,County,WA,100,0,0,0,0,0,2018-12-25,2018-12-31,1,
20181218,53055,San,Juan,County,WA,100,0,0,0,0,0,2018-12-18,2018-12-24,1,
20181211,53055,San,Juan,County,WA,100,0,0,0,0,0,2018-12-11,2018-12-17,1,
20181204,53055,San,Juan,County,WA,100,0,0,0,0,0,2018-12-04,2018-12-10,1,
20181127,53055,San,Juan,County,WA,100,0,0,0,0,0,2018-11-27,2018-12-03,1,
20181120,53055,San,Juan,County,WA,100,0,0,0,0,0,2018-11-20,2018-11-26,1,
20181113,53055,San,Juan,County,WA,100,0,0,0,0,0,2018-11-13,2018-11-19,1,
20181106,53055,San,Juan,County,WA,100,0,0,0,0,0,2018-11-06,2018-11-12,1,
20181030,53055,San,Juan,County,WA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,
20181225,53057,Skagit,County,WA,99.95,0.05,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53057,Skagit,County,WA,86.56,13.44,0.01,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53057,Skagit,County,WA,86.56,13.44,0.01,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53057,Skagit,County,WA,86.56,13.44,0.01,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53057,Skagit,County,WA,86.61,13.39,0.01,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53057,Skagit,County,WA,86.61,13.39,0.01,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53057,Skagit,County,WA,86.61,13.39,0.01,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53057,Skagit,County,WA,86.61,13.39,0.01,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53057,Skagit,County,WA,40.55,59.45,12.11,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53059,Skamania,County,WA,0,100,100,4.03,0,0,2018-12-25,2018-12-31,1,,
20181218,53059,Skamania,County,WA,0,100,100,3.07,0,0,2018-12-18,2018-12-24,1,,
20181211,53059,Skamania,County,WA,0,100,100,3.07,0,0,2018-12-11,2018-12-17,1,,
20181204,53059,Skamania,County,WA,0,100,100,3.07,0,0,2018-12-04,2018-12-10,1,,
20181127,53059,Skamania,County,WA,0,100,100,3.07,0,0,2018-11-27,2018-12-03,1,,
20181120,53059,Skamania,County,WA,0,100,100,3.07,0,0,2018-11-20,2018-11-26,1,,
20181113,53059,Skamania,County,WA,0,100,100,3.07,0,0,2018-11-13,2018-11-19,1,,
20181106,53059,Skamania,County,WA,0,100,100,3.07,0,0,2018-11-06,2018-11-12,1,,
20181030,53059,Skamania,County,WA,0,100,100,97.42,0,0,2018-10-30,2018-11-05,1,,
20181225,53061,Snohomish,County,WA,94.17,5.83,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53061,Snohomish,County,WA,84.09,15.91,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53061,Snohomish,County,WA,84.09,15.91,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53061,Snohomish,County,WA,84.09,15.91,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53061,Snohomish,County,WA,84.21,15.79,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53061,Snohomish,County,WA,84.21,15.79,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53061,Snohomish,County,WA,84.21,15.79,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53061,Snohomish,County,WA,84.21,15.79,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53061,Snohomish,County,WA,54.59,45.41,13.65,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53063,Spokane,County,WA,0,100,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53063,Spokane,County,WA,0,100,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53063,Spokane,County,WA,0,100,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53063,Spokane,County,WA,0,100,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53063,Spokane,County,WA,0,100,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53063,Spokane,County,WA,0,100,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53063,Spokane,County,WA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53063,Spokane,County,WA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53063,Spokane,County,WA,0,100,8.36,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53065,Stevens,County,WA,0,100,13.09,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53065,Stevens,County,WA,0,100,13.09,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53065,Stevens,County,WA,0,100,13.09,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53065,Stevens,County,WA,0,100,13.09,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53065,Stevens,County,WA,0,100,13.09,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53065,Stevens,County,WA,0,100,13.09,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53065,Stevens,County,WA,0,100,13.09,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53065,Stevens,County,WA,0,100,13.09,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53065,Stevens,County,WA,0,100,13.56,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53067,Thurston,County,WA,18.62,81.38,18.84,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53067,Thurston,County,WA,18.62,81.38,18.84,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53067,Thurston,County,WA,18.62,81.38,18.84,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53067,Thurston,County,WA,18.62,81.38,18.84,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53067,Thurston,County,WA,18.62,81.38,18.84,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53067,Thurston,County,WA,18.62,81.38,18.84,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53067,Thurston,County,WA,18.62,81.38,18.84,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53067,Thurston,County,WA,18.62,81.38,18.84,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53067,Thurston,County,WA,0,100,36.95,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53069,Wahkiakum,County,WA,18.66,81.34,11.34,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53069,Wahkiakum,County,WA,18.66,81.34,11.34,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53069,Wahkiakum,County,WA,18.66,81.34,11.34,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53069,Wahkiakum,County,WA,18.66,81.34,11.34,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53069,Wahkiakum,County,WA,5,95,11.34,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53069,Wahkiakum,County,WA,5,95,11.34,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53069,Wahkiakum,County,WA,5,95,11.34,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53069,Wahkiakum,County,WA,5,95,11.34,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53069,Wahkiakum,County,WA,0,100,11.34,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53071,Walla,Walla,County,WA,0,100,96.42,0,0,0,2018-12-25,2018-12-31,1,
20181218,53071,Walla,Walla,County,WA,0,100,99.62,0,0,0,2018-12-18,2018-12-24,1,
20181211,53071,Walla,Walla,County,WA,0,100,99.62,0,0,0,2018-12-11,2018-12-17,1,
20181204,53071,Walla,Walla,County,WA,0,100,99.62,0,0,0,2018-12-04,2018-12-10,1,
20181127,53071,Walla,Walla,County,WA,0,100,99.62,0,0,0,2018-11-27,2018-12-03,1,
20181120,53071,Walla,Walla,County,WA,0,100,99.62,0,0,0,2018-11-20,2018-11-26,1,
20181113,53071,Walla,Walla,County,WA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,
20181106,53071,Walla,Walla,County,WA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,
20181030,53071,Walla,Walla,County,WA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,
20181225,53073,Whatcom,County,WA,97.67,2.33,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53073,Whatcom,County,WA,80.17,19.83,1.84,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53073,Whatcom,County,WA,80.17,19.83,1.84,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53073,Whatcom,County,WA,80.17,19.83,1.84,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53073,Whatcom,County,WA,80.15,19.85,1.88,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53073,Whatcom,County,WA,80.15,19.85,1.88,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53073,Whatcom,County,WA,80.15,19.85,1.88,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53073,Whatcom,County,WA,80.15,19.85,1.88,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53073,Whatcom,County,WA,38.77,61.23,18.57,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53075,Whitman,County,WA,0,100,19.45,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53075,Whitman,County,WA,0,100,19.76,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53075,Whitman,County,WA,0,100,19.76,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53075,Whitman,County,WA,0,100,19.76,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53075,Whitman,County,WA,0,100,19.76,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53075,Whitman,County,WA,0,100,19.76,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53075,Whitman,County,WA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53075,Whitman,County,WA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53075,Whitman,County,WA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53077,Yakima,County,WA,0,100,51.9,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53077,Yakima,County,WA,0,100,51.9,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53077,Yakima,County,WA,0,100,51.9,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53077,Yakima,County,WA,0,100,51.9,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53077,Yakima,County,WA,0,100,51.9,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53077,Yakima,County,WA,0,100,51.9,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53077,Yakima,County,WA,0,100,23.56,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53077,Yakima,County,WA,0,100,23.56,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53077,Yakima,County,WA,0,100,63,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56001,Albany,County,WY,68.87,31.13,0.87,0,0,0,2018-12-25,2018-12-31,1,,
20181218,56001,Albany,County,WY,68.87,31.13,0.87,0,0,0,2018-12-18,2018-12-24,1,,
20181211,56001,Albany,County,WY,74.3,25.7,0.87,0,0,0,2018-12-11,2018-12-17,1,,
20181204,56001,Albany,County,WY,74.3,25.7,0.87,0,0,0,2018-12-04,2018-12-10,1,,
20181127,56001,Albany,County,WY,74.3,25.7,0.87,0,0,0,2018-11-27,2018-12-03,1,,
20181120,56001,Albany,County,WY,74.3,25.7,0.87,0,0,0,2018-11-20,2018-11-26,1,,
20181113,56001,Albany,County,WY,74.3,25.7,0.87,0,0,0,2018-11-13,2018-11-19,1,,
20181106,56001,Albany,County,WY,74.3,25.7,2.03,0,0,0,2018-11-06,2018-11-12,1,,
20181030,56001,Albany,County,WY,74.3,25.7,2.03,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56003,Big,Horn,County,WY,68.88,31.12,0,0,0,0,2018-12-25,2018-12-31,1,
20181218,56003,Big,Horn,County,WY,68.88,31.12,0,0,0,0,2018-12-18,2018-12-24,1,
20181211,56003,Big,Horn,County,WY,68.88,31.12,0,0,0,0,2018-12-11,2018-12-17,1,
20181204,56003,Big,Horn,County,WY,68.88,31.12,0,0,0,0,2018-12-04,2018-12-10,1,
20181127,56003,Big,Horn,County,WY,68.88,31.12,0,0,0,0,2018-11-27,2018-12-03,1,
20181120,56003,Big,Horn,County,WY,68.88,31.12,0,0,0,0,2018-11-20,2018-11-26,1,
20181113,56003,Big,Horn,County,WY,68.88,31.12,0,0,0,0,2018-11-13,2018-11-19,1,
20181106,56003,Big,Horn,County,WY,68.88,31.12,0,0,0,0,2018-11-06,2018-11-12,1,
20181030,56003,Big,Horn,County,WY,100,0,0,0,0,0,2018-10-30,2018-11-05,1,
20181225,56005,Campbell,County,WY,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,56005,Campbell,County,WY,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,56005,Campbell,County,WY,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,56005,Campbell,County,WY,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,56005,Campbell,County,WY,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,56005,Campbell,County,WY,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,56005,Campbell,County,WY,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,56005,Campbell,County,WY,85.2,14.8,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,56005,Campbell,County,WY,59,41,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56007,Carbon,County,WY,25.21,74.79,52.77,28.56,0,0,2018-12-25,2018-12-31,1,,
20181218,56007,Carbon,County,WY,25.21,74.79,52.77,28.35,0,0,2018-12-18,2018-12-24,1,,
20181211,56007,Carbon,County,WY,25.21,74.79,52.77,28.35,0,0,2018-12-11,2018-12-17,1,,
20181204,56007,Carbon,County,WY,25.21,74.79,52.77,28.35,0,0,2018-12-04,2018-12-10,1,,
20181127,56007,Carbon,County,WY,25.21,74.79,52.77,28.35,0,0,2018-11-27,2018-12-03,1,,
20181120,56007,Carbon,County,WY,25.21,74.79,52.77,28.35,0,0,2018-11-20,2018-11-26,1,,
20181113,56007,Carbon,County,WY,25.21,74.79,52.77,28.35,0,0,2018-11-13,2018-11-19,1,,
20181106,56007,Carbon,County,WY,25.21,74.79,52.77,28.35,0,0,2018-11-06,2018-11-12,1,,
20181030,56007,Carbon,County,WY,25.21,74.79,52.77,30.81,0,0,2018-10-30,2018-11-05,1,,
20181225,56009,Converse,County,WY,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,56009,Converse,County,WY,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,56009,Converse,County,WY,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,56009,Converse,County,WY,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,56009,Converse,County,WY,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,56009,Converse,County,WY,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,56009,Converse,County,WY,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,56009,Converse,County,WY,96.87,3.13,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,56009,Converse,County,WY,77.16,22.84,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56011,Crook,County,WY,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,56011,Crook,County,WY,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,56011,Crook,County,WY,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,56011,Crook,County,WY,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,56011,Crook,County,WY,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,56011,Crook,County,WY,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,56011,Crook,County,WY,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,56011,Crook,County,WY,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,56011,Crook,County,WY,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56013,Fremont,County,WY,38.7,61.3,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,56013,Fremont,County,WY,38.7,61.3,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,56013,Fremont,County,WY,38.7,61.3,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,56013,Fremont,County,WY,38.7,61.3,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,56013,Fremont,County,WY,38.7,61.3,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,56013,Fremont,County,WY,38.7,61.3,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,56013,Fremont,County,WY,38.7,61.3,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,56013,Fremont,County,WY,38.7,61.3,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,56013,Fremont,County,WY,87.72,12.28,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56015,Goshen,County,WY,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,56015,Goshen,County,WY,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,56015,Goshen,County,WY,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,56015,Goshen,County,WY,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,56015,Goshen,County,WY,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,56015,Goshen,County,WY,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,56015,Goshen,County,WY,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,56015,Goshen,County,WY,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,56015,Goshen,County,WY,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56017,Hot,Springs,County,WY,19.08,80.92,0,0,0,0,2018-12-25,2018-12-31,1,
20181218,56017,Hot,Springs,County,WY,19.08,80.92,0,0,0,0,2018-12-18,2018-12-24,1,
20181211,56017,Hot,Springs,County,WY,19.08,80.92,0,0,0,0,2018-12-11,2018-12-17,1,
20181204,56017,Hot,Springs,County,WY,19.08,80.92,0,0,0,0,2018-12-04,2018-12-10,1,
20181127,56017,Hot,Springs,County,WY,19.08,80.92,0,0,0,0,2018-11-27,2018-12-03,1,
20181120,56017,Hot,Springs,County,WY,19.08,80.92,0,0,0,0,2018-11-20,2018-11-26,1,
20181113,56017,Hot,Springs,County,WY,19.08,80.92,0,0,0,0,2018-11-13,2018-11-19,1,
20181106,56017,Hot,Springs,County,WY,19.08,80.92,0,0,0,0,2018-11-06,2018-11-12,1,
20181030,56017,Hot,Springs,County,WY,100,0,0,0,0,0,2018-10-30,2018-11-05,1,
20181225,56019,Johnson,County,WY,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,56019,Johnson,County,WY,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,56019,Johnson,County,WY,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,56019,Johnson,County,WY,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,56019,Johnson,County,WY,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,56019,Johnson,County,WY,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,56019,Johnson,County,WY,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,56019,Johnson,County,WY,75.9,24.1,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,56019,Johnson,County,WY,47.77,52.23,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56021,Laramie,County,WY,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,56021,Laramie,County,WY,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,56021,Laramie,County,WY,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,56021,Laramie,County,WY,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,56021,Laramie,County,WY,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,56021,Laramie,County,WY,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,56021,Laramie,County,WY,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,56021,Laramie,County,WY,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,56021,Laramie,County,WY,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56023,Lincoln,County,WY,30.68,69.32,8.66,0,0,0,2018-12-25,2018-12-31,1,,
20181218,56023,Lincoln,County,WY,30.68,69.32,8.66,0,0,0,2018-12-18,2018-12-24,1,,
20181211,56023,Lincoln,County,WY,30.68,69.32,8.66,0,0,0,2018-12-11,2018-12-17,1,,
20181204,56023,Lincoln,County,WY,30.68,69.32,8.66,0,0,0,2018-12-04,2018-12-10,1,,
20181127,56023,Lincoln,County,WY,30.68,69.32,8.66,0,0,0,2018-11-27,2018-12-03,1,,
20181120,56023,Lincoln,County,WY,30.68,69.32,8.66,0,0,0,2018-11-20,2018-11-26,1,,
20181113,56023,Lincoln,County,WY,30.68,69.32,8.66,0,0,0,2018-11-13,2018-11-19,1,,
20181106,56023,Lincoln,County,WY,30.68,69.32,8.66,0,0,0,2018-11-06,2018-11-12,1,,
20181030,56023,Lincoln,County,WY,0,100,8.66,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56025,Natrona,County,WY,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,56025,Natrona,County,WY,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,56025,Natrona,County,WY,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,56025,Natrona,County,WY,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,56025,Natrona,County,WY,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,56025,Natrona,County,WY,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,56025,Natrona,County,WY,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,56025,Natrona,County,WY,98.05,1.95,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,56025,Natrona,County,WY,98.05,1.95,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56027,Niobrara,County,WY,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,56027,Niobrara,County,WY,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,56027,Niobrara,County,WY,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,56027,Niobrara,County,WY,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,56027,Niobrara,County,WY,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,56027,Niobrara,County,WY,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,56027,Niobrara,County,WY,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,56027,Niobrara,County,WY,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,56027,Niobrara,County,WY,76.57,23.43,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56029,Park,County,WY,72.98,27.02,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,56029,Park,County,WY,72.98,27.02,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,56029,Park,County,WY,72.98,27.02,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,56029,Park,County,WY,72.98,27.02,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,56029,Park,County,WY,72.98,27.02,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,56029,Park,County,WY,72.98,27.02,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,56029,Park,County,WY,72.98,27.02,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,56029,Park,County,WY,72.98,27.02,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,56029,Park,County,WY,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56031,Platte,County,WY,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,56031,Platte,County,WY,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,56031,Platte,County,WY,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,56031,Platte,County,WY,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,56031,Platte,County,WY,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,56031,Platte,County,WY,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,56031,Platte,County,WY,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,56031,Platte,County,WY,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,56031,Platte,County,WY,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56033,Sheridan,County,WY,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,56033,Sheridan,County,WY,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,56033,Sheridan,County,WY,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,56033,Sheridan,County,WY,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,56033,Sheridan,County,WY,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,56033,Sheridan,County,WY,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,56033,Sheridan,County,WY,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,56033,Sheridan,County,WY,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,56033,Sheridan,County,WY,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56035,Sublette,County,WY,0.87,99.13,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,56035,Sublette,County,WY,0.87,99.13,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,56035,Sublette,County,WY,0.87,99.13,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,56035,Sublette,County,WY,0.87,99.13,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,56035,Sublette,County,WY,0.87,99.13,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,56035,Sublette,County,WY,0.87,99.13,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,56035,Sublette,County,WY,0.87,99.13,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,56035,Sublette,County,WY,0.87,99.13,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,56035,Sublette,County,WY,0.61,99.39,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,56037,Sweetwater,County,WY,0,100,61.47,8.82,0,0,2018-12-25,2018-12-31,1,,
20181218,56037,Sweetwater,County,WY,0,100,61.47,8.95,0,0,2018-12-18,2018-12-24,1,,
20181211,56037,Sweetwater,County,WY,0,100,61.47,8.95,0,0,2018-12-11,2018-12-17,1,,
20181204,56037,Sweetwater,County,WY,0,100,61.47,8.95,0,0,2018-12-04,2018-12-10,1,,
20181127,56037,Sweetwater,County,WY,0,100,61.47,8.95,0,0,2018-11-27,2018-12-03,1,,
20181120,56037,Sweetwater,County,WY,0,100,61.47,8.95,0,0,2018-11-20,2018-11-26,1,,
