ReleaseDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20190219,6115,Yuba County,CA,100,0,0,0,0,0,2019-02-19,2019-02-25,1
20190212,6115,Yuba County,CA,100,0,0,0,0,0,2019-02-12,2019-02-18,1
20190205,6115,Yuba County,CA,100,0,0,0,0,0,2019-02-05,2019-02-11,1
20190129,6115,Yuba County,CA,9.02,90.98,0,0,0,0,2019-01-29,2019-02-04,1
20190122,6115,Yuba County,CA,0,100,90.59,0,0,0,2019-01-22,2019-01-28,1
20190115,6115,Yuba County,CA,0,100,90.59,0,0,0,2019-01-15,2019-01-21,1
20190108,6115,Yuba County,CA,0,100,90.59,0,0,0,2019-01-08,2019-01-14,1
20190101,6115,Yuba County,CA,0,100,90.59,0,0,0,2019-01-01,2019-01-07,1
20190430,8001,Adams County,CO,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8001,Adams County,CO,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8001,Adams County,CO,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,8001,Adams County,CO,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,8001,Adams County,CO,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,8001,Adams County,CO,100,0,0,0,0,0,2019-03-26,2019-04-01,1
20190319,8001,Adams County,CO,100,0,0,0,0,0,2019-03-19,2019-03-25,1
20190312,8001,Adams County,CO,0,100,0,0,0,0,2019-03-12,2019-03-18,1
20190305,8001,Adams County,CO,0,100,0,0,0,0,2019-03-05,2019-03-11,1
20190226,8001,Adams County,CO,0,100,0,0,0,0,2019-02-26,2019-03-04,1
20190219,8001,Adams County,CO,0,100,0,0,0,0,2019-02-19,2019-02-25,1
20190212,8001,Adams County,CO,0,100,0,0,0,0,2019-02-12,2019-02-18,1
20190205,8001,Adams County,CO,0,100,0,0,0,0,2019-02-05,2019-02-11,1
20190129,8001,Adams County,CO,0,100,0,0,0,0,2019-01-29,2019-02-04,1
20190122,8001,Adams County,CO,0,100,15,0,0,0,2019-01-22,2019-01-28,1
20190115,8001,Adams County,CO,0,100,15,0,0,0,2019-01-15,2019-01-21,1
20190108,8001,Adams County,CO,0,100,15,0,0,0,2019-01-08,2019-01-14,1
20190101,8001,Adams County,CO,0,100,0,0,0,0,2019-01-01,2019-01-07,1
20190430,8003,Alamosa County,CO,45.66,54.34,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8003,Alamosa County,CO,44.95,55.05,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8003,Alamosa County,CO,44.95,55.05,0,0,0,0,2019-04-16,2019-04-22,1
20190409,8003,Alamosa County,CO,44.95,55.05,0,0,0,0,2019-04-09,2019-04-15,1
20190402,8003,Alamosa County,CO,44.95,55.05,0,0,0,0,2019-04-02,2019-04-08,1
20190326,8003,Alamosa County,CO,0,100,0,0,0,0,2019-03-26,2019-04-01,1
20190319,8003,Alamosa County,CO,0,100,0.13,0,0,0,2019-03-19,2019-03-25,1
20190312,8003,Alamosa County,CO,0,100,100,2.1,0,0,2019-03-12,2019-03-18,1
20190305,8003,Alamosa County,CO,0,100,100,1.49,0,0,2019-03-05,2019-03-11,1
20190226,8003,Alamosa County,CO,0,100,100,100,0,0,2019-02-26,2019-03-04,1
20190219,8003,Alamosa County,CO,0,100,100,100,5.4,0,2019-02-19,2019-02-25,1
20190212,8003,Alamosa County,CO,0,100,100,100,5.4,0,2019-02-12,2019-02-18,1
20190205,8003,Alamosa County,CO,0,100,100,100,5.4,0,2019-02-05,2019-02-11,1
20190129,8003,Alamosa County,CO,0,100,100,100,3.29,0,2019-01-29,2019-02-04,1
20190122,8003,Alamosa County,CO,0,100,100,100,3.29,0,2019-01-22,2019-01-28,1
20190115,8003,Alamosa County,CO,0,100,100,100,6.17,0,2019-01-15,2019-01-21,1
20190108,8003,Alamosa County,CO,0,100,100,100,6.17,0,2019-01-08,2019-01-14,1
20190101,8003,Alamosa County,CO,0,100,100,100,100,0,2019-01-01,2019-01-07,1
20190430,8005,Arapahoe County,CO,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8005,Arapahoe County,CO,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8005,Arapahoe County,CO,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,8005,Arapahoe County,CO,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,8005,Arapahoe County,CO,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,8005,Arapahoe County,CO,100,0,0,0,0,0,2019-03-26,2019-04-01,1
20190319,8005,Arapahoe County,CO,100,0,0,0,0,0,2019-03-19,2019-03-25,1
20190312,8005,Arapahoe County,CO,0,100,0,0,0,0,2019-03-12,2019-03-18,1
20190305,8005,Arapahoe County,CO,0,100,0,0,0,0,2019-03-05,2019-03-11,1
20190226,8005,Arapahoe County,CO,0,100,0,0,0,0,2019-02-26,2019-03-04,1
20190219,8005,Arapahoe County,CO,0,100,0,0,0,0,2019-02-19,2019-02-25,1
20190212,8005,Arapahoe County,CO,0,100,0,0,0,0,2019-02-12,2019-02-18,1
20190205,8005,Arapahoe County,CO,0,100,0,0,0,0,2019-02-05,2019-02-11,1
20190129,8005,Arapahoe County,CO,0,100,0,0,0,0,2019-01-29,2019-02-04,1
20190122,8005,Arapahoe County,CO,0,100,51.07,0,0,0,2019-01-22,2019-01-28,1
20190115,8005,Arapahoe County,CO,0,100,51.07,0,0,0,2019-01-15,2019-01-21,1
20190108,8005,Arapahoe County,CO,0,100,51.07,0,0,0,2019-01-08,2019-01-14,1
20190101,8005,Arapahoe County,CO,0,100,0,0,0,0,2019-01-01,2019-01-07,1
20190430,8007,Archuleta County,CO,20.83,79.17,14.91,0,0,0,2019-04-30,2019-05-06,1
20190423,8007,Archuleta County,CO,0,100,40.54,0,0,0,2019-04-23,2019-04-29,1
20190416,8007,Archuleta County,CO,0,100,56.16,0,0,0,2019-04-16,2019-04-22,1
20190409,8007,Archuleta County,CO,0,100,56.16,0,0,0,2019-04-09,2019-04-15,1
20190402,8007,Archuleta County,CO,0,100,56.16,0,0,0,2019-04-02,2019-04-08,1
20190326,8007,Archuleta County,CO,0,100,56.16,0,0,0,2019-03-26,2019-04-01,1
20190319,8007,Archuleta County,CO,0,100,56.16,26.28,0,0,2019-03-19,2019-03-25,1
20190312,8007,Archuleta County,CO,0,100,90.2,56.55,26.28,0,2019-03-12,2019-03-18,1
20190305,8007,Archuleta County,CO,0,100,100,88.77,26.28,0,2019-03-05,2019-03-11,1
20190226,8007,Archuleta County,CO,0,100,100,100,27.13,0,2019-02-26,2019-03-04,1
20190219,8007,Archuleta County,CO,0,100,100,100,83.9,8.63,2019-02-19,2019-02-25,1
20190212,8007,Archuleta County,CO,0,100,100,100,100,8.63,2019-02-12,2019-02-18,1
20190205,8007,Archuleta County,CO,0,100,100,100,100,61.66,2019-02-05,2019-02-11,1
20190129,8007,Archuleta County,CO,0,100,100,100,100,50.02,2019-01-29,2019-02-04,1
20190122,8007,Archuleta County,CO,0,100,100,100,100,50.02,2019-01-22,2019-01-28,1
20190115,8007,Archuleta County,CO,0,100,100,100,100,100,2019-01-15,2019-01-21,1
20190108,8007,Archuleta County,CO,0,100,100,100,100,100,2019-01-08,2019-01-14,1
20190101,8007,Archuleta County,CO,0,100,100,100,100,100,2019-01-01,2019-01-07,1
20190430,8009,Baca County,CO,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8009,Baca County,CO,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8009,Baca County,CO,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,8009,Baca County,CO,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,8009,Baca County,CO,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,8009,Baca County,CO,100,0,0,0,0,0,2019-03-26,2019-04-01,1
20190319,8009,Baca County,CO,100,0,0,0,0,0,2019-03-19,2019-03-25,1
20190312,8009,Baca County,CO,99.96,0.04,0,0,0,0,2019-03-12,2019-03-18,1
20190305,8009,Baca County,CO,99.96,0.04,0,0,0,0,2019-03-05,2019-03-11,1
20190226,8009,Baca County,CO,99.96,0.04,0,0,0,0,2019-02-26,2019-03-04,1
20190219,8009,Baca County,CO,99.96,0.04,0,0,0,0,2019-02-19,2019-02-25,1
20190212,8009,Baca County,CO,99.96,0.04,0,0,0,0,2019-02-12,2019-02-18,1
20190205,8009,Baca County,CO,99.96,0.04,0,0,0,0,2019-02-05,2019-02-11,1
20190129,8009,Baca County,CO,99.96,0.04,0,0,0,0,2019-01-29,2019-02-04,1
20190122,8009,Baca County,CO,99.96,0.04,0,0,0,0,2019-01-22,2019-01-28,1
20190115,8009,Baca County,CO,99.96,0.04,0,0,0,0,2019-01-15,2019-01-21,1
20190108,8009,Baca County,CO,99.54,0.46,0,0,0,0,2019-01-08,2019-01-14,1
20190101,8009,Baca County,CO,99.54,0.46,0,0,0,0,2019-01-01,2019-01-07,1
20190430,8011,Bent County,CO,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8011,Bent County,CO,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8011,Bent County,CO,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,8011,Bent County,CO,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,8011,Bent County,CO,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,8011,Bent County,CO,100,0,0,0,0,0,2019-03-26,2019-04-01,1
20190319,8011,Bent County,CO,95.28,4.72,0,0,0,0,2019-03-19,2019-03-25,1
20190312,8011,Bent County,CO,56.6,43.4,4.72,0,0,0,2019-03-12,2019-03-18,1
20190305,8011,Bent County,CO,56.6,43.4,4.72,0,0,0,2019-03-05,2019-03-11,1
20190226,8011,Bent County,CO,56.6,43.4,5.38,0,0,0,2019-02-26,2019-03-04,1
20190219,8011,Bent County,CO,56.6,43.4,5.38,0,0,0,2019-02-19,2019-02-25,1
20190212,8011,Bent County,CO,56.6,43.4,5.38,0,0,0,2019-02-12,2019-02-18,1
20190205,8011,Bent County,CO,56.6,43.4,5.38,0,0,0,2019-02-05,2019-02-11,1
20190129,8011,Bent County,CO,56.65,43.35,5.38,0,0,0,2019-01-29,2019-02-04,1
20190122,8011,Bent County,CO,56.65,43.35,5.22,0,0,0,2019-01-22,2019-01-28,1
20190115,8011,Bent County,CO,56.65,43.35,5.22,0,0,0,2019-01-15,2019-01-21,1
20190108,8011,Bent County,CO,7.31,92.69,8.08,0,0,0,2019-01-08,2019-01-14,1
20190101,8011,Bent County,CO,7.31,92.69,8.08,0,0,0,2019-01-01,2019-01-07,1
20190430,8013,Boulder County,CO,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8013,Boulder County,CO,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8013,Boulder County,CO,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,8013,Boulder County,CO,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,8013,Boulder County,CO,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,8013,Boulder County,CO,100,0,0,0,0,0,2019-03-26,2019-04-01,1
20190319,8013,Boulder County,CO,100,0,0,0,0,0,2019-03-19,2019-03-25,1
20190312,8013,Boulder County,CO,0,100,0,0,0,0,2019-03-12,2019-03-18,1
20190305,8013,Boulder County,CO,0,100,0.98,0,0,0,2019-03-05,2019-03-11,1
20190226,8013,Boulder County,CO,0,100,1.15,0,0,0,2019-02-26,2019-03-04,1
20190219,8013,Boulder County,CO,0,100,1.15,0,0,0,2019-02-19,2019-02-25,1
20190212,8013,Boulder County,CO,0,100,1.15,0,0,0,2019-02-12,2019-02-18,1
20190205,8013,Boulder County,CO,0,100,1.15,0,0,0,2019-02-05,2019-02-11,1
20190129,8013,Boulder County,CO,0,100,0,0,0,0,2019-01-29,2019-02-04,1
20190122,8013,Boulder County,CO,0,100,0,0,0,0,2019-01-22,2019-01-28,1
20190115,8013,Boulder County,CO,0,100,0,0,0,0,2019-01-15,2019-01-21,1
20190108,8013,Boulder County,CO,0,100,0,0,0,0,2019-01-08,2019-01-14,1
20190101,8013,Boulder County,CO,65.36,34.64,0,0,0,0,2019-01-01,2019-01-07,1
20190430,8014,Broomfield County,CO,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8014,Broomfield County,CO,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8014,Broomfield County,CO,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,8014,Broomfield County,CO,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,8014,Broomfield County,CO,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,8014,Broomfield County,CO,100,0,0,0,0,0,2019-03-26,2019-04-01,1
20190319,8014,Broomfield County,CO,100,0,0,0,0,0,2019-03-19,2019-03-25,1
20190312,8014,Broomfield County,CO,0,100,0,0,0,0,2019-03-12,2019-03-18,1
20190305,8014,Broomfield County,CO,0,100,0,0,0,0,2019-03-05,2019-03-11,1
20190226,8014,Broomfield County,CO,0,100,0,0,0,0,2019-02-26,2019-03-04,1
20190219,8014,Broomfield County,CO,0,100,0,0,0,0,2019-02-19,2019-02-25,1
20190212,8014,Broomfield County,CO,0,100,0,0,0,0,2019-02-12,2019-02-18,1
20190205,8014,Broomfield County,CO,0,100,0,0,0,0,2019-02-05,2019-02-11,1
20190129,8014,Broomfield County,CO,0,100,0,0,0,0,2019-01-29,2019-02-04,1
20190122,8014,Broomfield County,CO,0,100,0,0,0,0,2019-01-22,2019-01-28,1
20190115,8014,Broomfield County,CO,0,100,0,0,0,0,2019-01-15,2019-01-21,1
20190108,8014,Broomfield County,CO,0,100,0,0,0,0,2019-01-08,2019-01-14,1
20190101,8014,Broomfield County,CO,0,100,0,0,0,0,2019-01-01,2019-01-07,1
20190430,8015,Chaffee County,CO,83.03,16.97,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8015,Chaffee County,CO,82.55,17.45,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8015,Chaffee County,CO,82.55,17.45,0,0,0,0,2019-04-16,2019-04-22,1
20190409,8015,Chaffee County,CO,82.55,17.45,0,0,0,0,2019-04-09,2019-04-15,1
20190402,8015,Chaffee County,CO,82.55,17.45,0,0,0,0,2019-04-02,2019-04-08,1
20190326,8015,Chaffee County,CO,82.55,17.45,0,0,0,0,2019-03-26,2019-04-01,1
20190319,8015,Chaffee County,CO,82.3,17.7,0,0,0,0,2019-03-19,2019-03-25,1
20190312,8015,Chaffee County,CO,19.41,80.59,17.98,0,0,0,2019-03-12,2019-03-18,1
20190305,8015,Chaffee County,CO,0,100,100,18.31,0,0,2019-03-05,2019-03-11,1
20190226,8015,Chaffee County,CO,0,100,100,100,0,0,2019-02-26,2019-03-04,1
20190219,8015,Chaffee County,CO,0,100,100,100,0,0,2019-02-19,2019-02-25,1
20190212,8015,Chaffee County,CO,0,100,100,100,73.87,0,2019-02-12,2019-02-18,1
20190205,8015,Chaffee County,CO,0,100,100,100,73.87,0,2019-02-05,2019-02-11,1
20190129,8015,Chaffee County,CO,0,100,100,100,74.11,0,2019-01-29,2019-02-04,1
20190122,8015,Chaffee County,CO,0,100,100,100,74.11,0,2019-01-22,2019-01-28,1
20190115,8015,Chaffee County,CO,0,100,100,100,88.59,0,2019-01-15,2019-01-21,1
20190108,8015,Chaffee County,CO,0,100,100,100,88.59,0,2019-01-08,2019-01-14,1
20190101,8015,Chaffee County,CO,0,100,100,100,88.59,0,2019-01-01,2019-01-07,1
20190430,8017,Cheyenne County,CO,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8017,Cheyenne County,CO,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8017,Cheyenne County,CO,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,8017,Cheyenne County,CO,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,8017,Cheyenne County,CO,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,8017,Cheyenne County,CO,100,0,0,0,0,0,2019-03-26,2019-04-01,1
20190319,8017,Cheyenne County,CO,99.96,0.04,0,0,0,0,2019-03-19,2019-03-25,1
20190312,8017,Cheyenne County,CO,79.9,20.1,0.02,0,0,0,2019-03-12,2019-03-18,1
20190305,8017,Cheyenne County,CO,79.9,20.1,0.02,0,0,0,2019-03-05,2019-03-11,1
20190226,8017,Cheyenne County,CO,79.9,20.1,0.21,0,0,0,2019-02-26,2019-03-04,1
20190219,8017,Cheyenne County,CO,64.47,35.53,0.21,0,0,0,2019-02-19,2019-02-25,1
20190212,8017,Cheyenne County,CO,64.47,35.53,0.21,0,0,0,2019-02-12,2019-02-18,1
20190205,8017,Cheyenne County,CO,64.47,35.53,0.21,0,0,0,2019-02-05,2019-02-11,1
20190129,8017,Cheyenne County,CO,74.32,25.68,0.21,0,0,0,2019-01-29,2019-02-04,1
20190122,8017,Cheyenne County,CO,74.32,25.68,0.07,0,0,0,2019-01-22,2019-01-28,1
20190115,8017,Cheyenne County,CO,74.32,25.68,0.07,0,0,0,2019-01-15,2019-01-21,1
20190108,8017,Cheyenne County,CO,74.32,25.68,0.07,0,0,0,2019-01-08,2019-01-14,1
20190101,8017,Cheyenne County,CO,74.32,25.68,0.07,0,0,0,2019-01-01,2019-01-07,1
20190430,8019,Clear Creek County,CO,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8019,Clear Creek County,CO,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8019,Clear Creek County,CO,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,8019,Clear Creek County,CO,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,8019,Clear Creek County,CO,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,8019,Clear Creek County,CO,100,0,0,0,0,0,2019-03-26,2019-04-01,1
20190319,8019,Clear Creek County,CO,100,0,0,0,0,0,2019-03-19,2019-03-25,1
20190312,8019,Clear Creek County,CO,43.58,56.42,0,0,0,0,2019-03-12,2019-03-18,1
20190305,8019,Clear Creek County,CO,0,100,98.34,0,0,0,2019-03-05,2019-03-11,1
20190226,8019,Clear Creek County,CO,0,100,99,34.63,0,0,2019-02-26,2019-03-04,1
20190219,8019,Clear Creek County,CO,0,100,99,34.63,0,0,2019-02-19,2019-02-25,1
20190212,8019,Clear Creek County,CO,0,100,99,34.63,0,0,2019-02-12,2019-02-18,1
20190205,8019,Clear Creek County,CO,0,100,99,34.63,0,0,2019-02-05,2019-02-11,1
20190129,8019,Clear Creek County,CO,0,100,99.01,38.92,0,0,2019-01-29,2019-02-04,1
20190122,8019,Clear Creek County,CO,0,100,100,38.92,0,0,2019-01-22,2019-01-28,1
20190115,8019,Clear Creek County,CO,0,100,100,38.92,0,0,2019-01-15,2019-01-21,1
20190108,8019,Clear Creek County,CO,0,100,100,38.92,0,0,2019-01-08,2019-01-14,1
20190101,8019,Clear Creek County,CO,0,100,97.54,38.92,0,0,2019-01-01,2019-01-07,1
20190430,8021,Conejos County,CO,24.33,75.67,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8021,Conejos County,CO,4.79,95.21,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8021,Conejos County,CO,4.79,95.21,3.81,0,0,0,2019-04-16,2019-04-22,1
20190409,8021,Conejos County,CO,4.79,95.21,3.81,0,0,0,2019-04-09,2019-04-15,1
20190402,8021,Conejos County,CO,4.79,95.21,3.81,0,0,0,2019-04-02,2019-04-08,1
20190326,8021,Conejos County,CO,0,100,3.81,0,0,0,2019-03-26,2019-04-01,1
20190319,8021,Conejos County,CO,0,100,3.81,0,0,0,2019-03-19,2019-03-25,1
20190312,8021,Conejos County,CO,0,100,94.86,3.84,0,0,2019-03-12,2019-03-18,1
20190305,8021,Conejos County,CO,0,100,100,82.75,0,0,2019-03-05,2019-03-11,1
20190226,8021,Conejos County,CO,0,100,100,100,0,0,2019-02-26,2019-03-04,1
20190219,8021,Conejos County,CO,0,100,100,100,71.61,0,2019-02-19,2019-02-25,1
20190212,8021,Conejos County,CO,0,100,100,100,94.27,0,2019-02-12,2019-02-18,1
20190205,8021,Conejos County,CO,0,100,100,100,94.27,0,2019-02-05,2019-02-11,1
20190129,8021,Conejos County,CO,0,100,100,100,94.07,0,2019-01-29,2019-02-04,1
20190122,8021,Conejos County,CO,0,100,100,100,94.07,0,2019-01-22,2019-01-28,1
20190115,8021,Conejos County,CO,0,100,100,100,94.07,13.58,2019-01-15,2019-01-21,1
20190108,8021,Conejos County,CO,0,100,100,100,94.07,13.58,2019-01-08,2019-01-14,1
20190101,8021,Conejos County,CO,0,100,100,100,100,13.58,2019-01-01,2019-01-07,1
20190430,8023,Costilla County,CO,0,100,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8023,Costilla County,CO,0,100,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8023,Costilla County,CO,0,100,89.97,0,0,0,2019-04-16,2019-04-22,1
20190409,8023,Costilla County,CO,0,100,89.97,0,0,0,2019-04-09,2019-04-15,1
20190402,8023,Costilla County,CO,0,100,89.97,0,0,0,2019-04-02,2019-04-08,1
20190326,8023,Costilla County,CO,0,100,89.97,0,0,0,2019-03-26,2019-04-01,1
20190319,8023,Costilla County,CO,0,100,91.33,10.95,0,0,2019-03-19,2019-03-25,1
20190312,8023,Costilla County,CO,0,100,100,91.41,10.95,0,2019-03-12,2019-03-18,1
20190305,8023,Costilla County,CO,0,100,100,90.94,10.95,0,2019-03-05,2019-03-11,1
20190226,8023,Costilla County,CO,0,100,100,100,10.95,0,2019-02-26,2019-03-04,1
20190219,8023,Costilla County,CO,0,100,100,100,64.42,0,2019-02-19,2019-02-25,1
20190212,8023,Costilla County,CO,0,100,100,100,64.99,0,2019-02-12,2019-02-18,1
20190205,8023,Costilla County,CO,0,100,100,100,64.99,0,2019-02-05,2019-02-11,1
20190129,8023,Costilla County,CO,0,100,100,100,66.1,0,2019-01-29,2019-02-04,1
20190122,8023,Costilla County,CO,0,100,100,100,66.1,0,2019-01-22,2019-01-28,1
20190115,8023,Costilla County,CO,0,100,100,100,99,4.05,2019-01-15,2019-01-21,1
20190108,8023,Costilla County,CO,0,100,100,100,99,4.05,2019-01-08,2019-01-14,1
20190101,8023,Costilla County,CO,0,100,100,100,99.99,4.05,2019-01-01,2019-01-07,1
20190430,8025,Crowley County,CO,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8025,Crowley County,CO,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8025,Crowley County,CO,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,8025,Crowley County,CO,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,8025,Crowley County,CO,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,8025,Crowley County,CO,100,0,0,0,0,0,2019-03-26,2019-04-01,1
20190319,8025,Crowley County,CO,4.55,95.45,0,0,0,0,2019-03-19,2019-03-25,1
20190312,8025,Crowley County,CO,0,100,95.45,0,0,0,2019-03-12,2019-03-18,1
20190305,8025,Crowley County,CO,0,100,95.45,0,0,0,2019-03-05,2019-03-11,1
20190226,8025,Crowley County,CO,0,100,96.48,0,0,0,2019-02-26,2019-03-04,1
20190219,8025,Crowley County,CO,0,100,96.48,1.05,0,0,2019-02-19,2019-02-25,1
20190212,8025,Crowley County,CO,0,100,96.48,1.05,0,0,2019-02-12,2019-02-18,1
20190205,8025,Crowley County,CO,0,100,96.48,1.05,0,0,2019-02-05,2019-02-11,1
20190129,8025,Crowley County,CO,0,100,96.48,1.05,0,0,2019-01-29,2019-02-04,1
20190122,8025,Crowley County,CO,0,100,96.48,1.05,0,0,2019-01-22,2019-01-28,1
20190115,8025,Crowley County,CO,0,100,96.48,1.05,0,0,2019-01-15,2019-01-21,1
20190108,8025,Crowley County,CO,0,100,100,1.64,0,0,2019-01-08,2019-01-14,1
20190101,8025,Crowley County,CO,0,100,100,1.64,0,0,2019-01-01,2019-01-07,1
20190430,8027,Custer County,CO,0,100,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8027,Custer County,CO,0,100,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8027,Custer County,CO,0,100,0.71,0,0,0,2019-04-16,2019-04-22,1
20190409,8027,Custer County,CO,0,100,0.71,0,0,0,2019-04-09,2019-04-15,1
20190402,8027,Custer County,CO,0,100,0.71,0,0,0,2019-04-02,2019-04-08,1
20190326,8027,Custer County,CO,0,100,0.71,0,0,0,2019-03-26,2019-04-01,1
20190319,8027,Custer County,CO,0,100,66.68,0,0,0,2019-03-19,2019-03-25,1
20190312,8027,Custer County,CO,0,100,100,66.96,0,0,2019-03-12,2019-03-18,1
20190305,8027,Custer County,CO,0,100,100,96.97,0,0,2019-03-05,2019-03-11,1
20190226,8027,Custer County,CO,0,100,100,96.97,0,0,2019-02-26,2019-03-04,1
20190219,8027,Custer County,CO,0,100,100,100,53.82,0,2019-02-19,2019-02-25,1
20190212,8027,Custer County,CO,0,100,100,100,55.07,0,2019-02-12,2019-02-18,1
20190205,8027,Custer County,CO,0,100,100,100,55.07,0,2019-02-05,2019-02-11,1
20190129,8027,Custer County,CO,0,100,100,100,55.07,0,2019-01-29,2019-02-04,1
20190122,8027,Custer County,CO,0,100,100,100,55.07,0,2019-01-22,2019-01-28,1
20190115,8027,Custer County,CO,0,100,100,100,74.93,0,2019-01-15,2019-01-21,1
20190108,8027,Custer County,CO,0,100,100,100,95.69,0,2019-01-08,2019-01-14,1
20190101,8027,Custer County,CO,0,100,100,100,95.69,0,2019-01-01,2019-01-07,1
20190430,8029,Delta County,CO,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8029,Delta County,CO,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8029,Delta County,CO,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,8029,Delta County,CO,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,8029,Delta County,CO,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,8029,Delta County,CO,100,0,0,0,0,0,2019-03-26,2019-04-01,1
20190319,8029,Delta County,CO,0,100,0,0,0,0,2019-03-19,2019-03-25,1
20190312,8029,Delta County,CO,0,100,0,0,0,0,2019-03-12,2019-03-18,1
20190305,8029,Delta County,CO,0,100,100,0,0,0,2019-03-05,2019-03-11,1
20190226,8029,Delta County,CO,0,100,100,100,0,0,2019-02-26,2019-03-04,1
20190219,8029,Delta County,CO,0,100,100,100,41.61,0,2019-02-19,2019-02-25,1
20190212,8029,Delta County,CO,0,100,100,100,50.43,0,2019-02-12,2019-02-18,1
20190205,8029,Delta County,CO,0,100,100,100,65.45,0,2019-02-05,2019-02-11,1
20190129,8029,Delta County,CO,0,100,100,100,65.45,0,2019-01-29,2019-02-04,1
20190122,8029,Delta County,CO,0,100,100,100,65.45,0,2019-01-22,2019-01-28,1
20190115,8029,Delta County,CO,0,100,100,100,100,0,2019-01-15,2019-01-21,1
20190108,8029,Delta County,CO,0,100,100,100,100,0,2019-01-08,2019-01-14,1
20190101,8029,Delta County,CO,0,100,100,100,100,0,2019-01-01,2019-01-07,1
20190430,8031,Denver County,CO,100,0,0,0,0,0,2019-04-30,2019-05-06,1
20190423,8031,Denver County,CO,100,0,0,0,0,0,2019-04-23,2019-04-29,1
20190416,8031,Denver County,CO,100,0,0,0,0,0,2019-04-16,2019-04-22,1
20190409,8031,Denver County,CO,100,0,0,0,0,0,2019-04-09,2019-04-15,1
20190402,8031,Denver County,CO,100,0,0,0,0,0,2019-04-02,2019-04-08,1
20190326,8031,Denver County,CO,100,0,0,0,0,0,2019-03-26,2019-04-01,1
